goods_id,title,price,date,timestamp
777175,系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损),¥ 4500,2025-07-09,2025-07-19 11:37:11
777175,系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损),¥ 1760,2025-07-02,2025-07-19 11:37:11
777175,系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损),¥ 1958.88,2025-06-28,2025-07-19 11:37:11
777175,系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损),¥ 1769.5,2025-06-15,2025-07-19 11:37:11
777175,系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损),¥ 1950,2025-06-14,2025-07-19 11:37:11
777175,系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损),¥ 2100,2025-06-13,2025-07-19 11:37:11
777175,系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损),¥ 1570,2025-06-04,2025-07-19 11:37:11
777175,系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损),¥ 1793.5,2025-06-03,2025-07-19 11:37:11
777175,系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损),¥ 1620,2025-05-29,2025-07-19 11:37:11
777175,系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损),¥ 1580,2025-05-23,2025-07-19 11:37:11
42593,蝴蝶刀（★） | 都市伪装 (战痕累累),¥ 5920,2025-07-17,2025-07-19 11:37:18
42593,蝴蝶刀（★） | 都市伪装 (战痕累累),¥ 5955,2025-07-16,2025-07-19 11:37:18
42593,蝴蝶刀（★） | 都市伪装 (战痕累累),¥ 5945,2025-07-16,2025-07-19 11:37:18
42593,蝴蝶刀（★） | 都市伪装 (战痕累累),¥ 5949.5,2025-07-16,2025-07-19 11:37:18
42593,蝴蝶刀（★） | 都市伪装 (战痕累累),¥ 5979.5,2025-07-15,2025-07-19 11:37:18
42593,蝴蝶刀（★） | 都市伪装 (战痕累累),¥ 5990,2025-07-14,2025-07-19 11:37:18
42593,蝴蝶刀（★） | 都市伪装 (战痕累累),¥ 6300,2025-07-14,2025-07-19 11:37:18
42593,蝴蝶刀（★） | 都市伪装 (战痕累累),¥ 5997.5,2025-07-12,2025-07-19 11:37:18
42593,蝴蝶刀（★） | 都市伪装 (战痕累累),¥ 6450,2025-07-12,2025-07-19 11:37:18
42593,蝴蝶刀（★） | 都市伪装 (战痕累累),¥ 6300,2025-07-09,2025-07-19 11:37:18
42998,爪子刀（★） | 多普勒 (崭新出厂),¥ 21600,2025-07-19,2025-07-19 11:37:26
42998,爪子刀（★） | 多普勒 (崭新出厂),¥ 21449.5,2025-07-19,2025-07-19 11:37:26
42998,爪子刀（★） | 多普勒 (崭新出厂),¥ 19540,2025-07-19,2025-07-19 11:37:26
42998,爪子刀（★） | 多普勒 (崭新出厂),¥ 20685,2025-07-19,2025-07-19 11:37:26
42998,爪子刀（★） | 多普勒 (崭新出厂),¥ 23666,2025-07-19,2025-07-19 11:37:26
42998,爪子刀（★） | 多普勒 (崭新出厂),¥ 28222,2025-07-19,2025-07-19 11:37:26
42998,爪子刀（★） | 多普勒 (崭新出厂),¥ 20800,2025-07-19,2025-07-19 11:37:26
42998,爪子刀（★） | 多普勒 (崭新出厂),¥ 22000,2025-07-18,2025-07-19 11:37:26
42998,爪子刀（★） | 多普勒 (崭新出厂),¥ 20540,2025-07-18,2025-07-19 11:37:26
42998,爪子刀（★） | 多普勒 (崭新出厂),¥ 103300,2025-07-18,2025-07-19 11:37:26
43011,爪子刀（★） | 伽玛多普勒 (崭新出厂),¥ 36300,2025-07-19,2025-07-19 11:37:46
43011,爪子刀（★） | 伽玛多普勒 (崭新出厂),¥ 38000,2025-07-19,2025-07-19 11:37:46
43011,爪子刀（★） | 伽玛多普勒 (崭新出厂),¥ 36666,2025-07-18,2025-07-19 11:37:46
43011,爪子刀（★） | 伽玛多普勒 (崭新出厂),¥ 37000,2025-07-18,2025-07-19 11:37:46
43011,爪子刀（★） | 伽玛多普勒 (崭新出厂),¥ 36233,2025-07-18,2025-07-19 11:37:46
43011,爪子刀（★） | 伽玛多普勒 (崭新出厂),¥ 35222,2025-07-18,2025-07-19 11:37:46
43011,爪子刀（★） | 伽玛多普勒 (崭新出厂),¥ 38000,2025-07-16,2025-07-19 11:37:46
43011,爪子刀（★） | 伽玛多普勒 (崭新出厂),¥ 54500,2025-07-16,2025-07-19 11:37:46
43011,爪子刀（★） | 伽玛多普勒 (崭新出厂),¥ 88888,2025-07-16,2025-07-19 11:37:46
43011,爪子刀（★） | 伽玛多普勒 (崭新出厂),¥ 39200,2025-07-16,2025-07-19 11:37:46
776831,流浪者匕首（★） | 表面淬火 (破损不堪),¥ 1888,2025-07-18,2025-07-19 11:37:58
776831,流浪者匕首（★） | 表面淬火 (破损不堪),¥ 1849.99,2025-07-18,2025-07-19 11:37:58
776831,流浪者匕首（★） | 表面淬火 (破损不堪),¥ 1900,2025-07-18,2025-07-19 11:37:58
776831,流浪者匕首（★） | 表面淬火 (破损不堪),¥ 1920,2025-07-16,2025-07-19 11:37:58
776831,流浪者匕首（★） | 表面淬火 (破损不堪),¥ 3000,2025-07-16,2025-07-19 11:37:58
776831,流浪者匕首（★） | 表面淬火 (破损不堪),¥ 2189,2025-07-15,2025-07-19 11:37:58
776831,流浪者匕首（★） | 表面淬火 (破损不堪),¥ 1894.5,2025-07-15,2025-07-19 11:37:58
776831,流浪者匕首（★） | 表面淬火 (破损不堪),¥ 1840,2025-07-15,2025-07-19 11:37:58
776831,流浪者匕首（★） | 表面淬火 (破损不堪),¥ 1850,2025-07-15,2025-07-19 11:37:58
776831,流浪者匕首（★） | 表面淬火 (破损不堪),¥ 1880,2025-07-15,2025-07-19 11:37:58
43091,M9 刺刀（★） | 多普勒 (崭新出厂),¥ 14600,2025-07-19,2025-07-19 11:38:06
43091,M9 刺刀（★） | 多普勒 (崭新出厂),¥ 106890,2025-07-19,2025-07-19 11:38:06
43091,M9 刺刀（★） | 多普勒 (崭新出厂),¥ 16200,2025-07-19,2025-07-19 11:38:06
43091,M9 刺刀（★） | 多普勒 (崭新出厂),¥ 24800,2025-07-18,2025-07-19 11:38:06
43091,M9 刺刀（★） | 多普勒 (崭新出厂),¥ 14500,2025-07-18,2025-07-19 11:38:06
43091,M9 刺刀（★） | 多普勒 (崭新出厂),¥ 14050,2025-07-18,2025-07-19 11:38:06
43091,M9 刺刀（★） | 多普勒 (崭新出厂),¥ 14250,2025-07-18,2025-07-19 11:38:06
43091,M9 刺刀（★） | 多普勒 (崭新出厂),¥ 16600,2025-07-18,2025-07-19 11:38:06
43091,M9 刺刀（★） | 多普勒 (崭新出厂),¥ 16500,2025-07-18,2025-07-19 11:38:06
43091,M9 刺刀（★） | 多普勒 (崭新出厂),¥ 108887.5,2025-07-18,2025-07-19 11:38:06
42409,刺刀（★） | 渐变大理石 (崭新出厂),¥ 4550,2025-07-19,2025-07-19 11:38:20
42409,刺刀（★） | 渐变大理石 (崭新出厂),¥ 4600,2025-07-19,2025-07-19 11:38:20
42409,刺刀（★） | 渐变大理石 (崭新出厂),¥ 4560,2025-07-18,2025-07-19 11:38:20
42409,刺刀（★） | 渐变大理石 (崭新出厂),¥ 4700,2025-07-17,2025-07-19 11:38:20
42409,刺刀（★） | 渐变大理石 (崭新出厂),¥ 5500,2025-07-17,2025-07-19 11:38:20
42409,刺刀（★） | 渐变大理石 (崭新出厂),¥ 4820,2025-07-16,2025-07-19 11:38:20
42409,刺刀（★） | 渐变大理石 (崭新出厂),¥ 4829,2025-07-16,2025-07-19 11:38:20
42409,刺刀（★） | 渐变大理石 (崭新出厂),¥ 6385,2025-07-15,2025-07-19 11:38:20
42409,刺刀（★） | 渐变大理石 (崭新出厂),¥ 4830,2025-07-15,2025-07-19 11:38:20
42409,刺刀（★） | 渐变大理石 (崭新出厂),¥ 4660,2025-07-15,2025-07-19 11:38:20
42708,折叠刀（★） | 表面淬火 (久经沙场),¥ 1760,2025-07-19,2025-07-19 11:38:32
42708,折叠刀（★） | 表面淬火 (久经沙场),¥ 2420,2025-07-18,2025-07-19 11:38:32
42708,折叠刀（★） | 表面淬火 (久经沙场),¥ 1790,2025-07-15,2025-07-19 11:38:32
42708,折叠刀（★） | 表面淬火 (久经沙场),¥ 1898,2025-07-13,2025-07-19 11:38:32
42708,折叠刀（★） | 表面淬火 (久经沙场),¥ 1875,2025-07-13,2025-07-19 11:38:32
42708,折叠刀（★） | 表面淬火 (久经沙场),¥ 1727,2025-07-13,2025-07-19 11:38:32
42708,折叠刀（★） | 表面淬火 (久经沙场),¥ 1720.5,2025-07-13,2025-07-19 11:38:32
42708,折叠刀（★） | 表面淬火 (久经沙场),¥ 3999,2025-07-12,2025-07-19 11:38:32
42708,折叠刀（★） | 表面淬火 (久经沙场),¥ 1720,2025-07-12,2025-07-19 11:38:32
42708,折叠刀（★） | 表面淬火 (久经沙场),¥ 1810,2025-07-11,2025-07-19 11:38:32
43017,爪子刀（★） | 渐变大理石 (崭新出厂),¥ 24666,2025-07-18,2025-07-19 11:38:39
43017,爪子刀（★） | 渐变大理石 (崭新出厂),¥ 16000,2025-07-18,2025-07-19 11:38:39
43017,爪子刀（★） | 渐变大理石 (崭新出厂),¥ 15749.5,2025-07-18,2025-07-19 11:38:39
43017,爪子刀（★） | 渐变大理石 (崭新出厂),¥ 24688,2025-07-18,2025-07-19 11:38:39
43017,爪子刀（★） | 渐变大理石 (崭新出厂),¥ 15750,2025-07-18,2025-07-19 11:38:39
43017,爪子刀（★） | 渐变大理石 (崭新出厂),¥ 22497,2025-07-18,2025-07-19 11:38:39
43017,爪子刀（★） | 渐变大理石 (崭新出厂),¥ 15500,2025-07-18,2025-07-19 11:38:39
43017,爪子刀（★） | 渐变大理石 (崭新出厂),¥ 22666,2025-07-18,2025-07-19 11:38:39
43017,爪子刀（★） | 渐变大理石 (崭新出厂),¥ 15630,2025-07-18,2025-07-19 11:38:39
43017,爪子刀（★） | 渐变大理石 (崭新出厂),¥ 26666,2025-07-18,2025-07-19 11:38:39
956648,廓尔喀刀（★） | 表面淬火 (久经沙场),¥ 1510,2025-07-19,2025-07-19 11:38:47
956648,廓尔喀刀（★） | 表面淬火 (久经沙场),¥ 7900,2025-07-19,2025-07-19 11:38:47
956648,廓尔喀刀（★） | 表面淬火 (久经沙场),¥ 1410,2025-07-19,2025-07-19 11:38:47
956648,廓尔喀刀（★） | 表面淬火 (久经沙场),¥ 1519,2025-07-18,2025-07-19 11:38:47
956648,廓尔喀刀（★） | 表面淬火 (久经沙场),¥ 1850,2025-07-18,2025-07-19 11:38:47
956648,廓尔喀刀（★） | 表面淬火 (久经沙场),¥ 1550,2025-07-18,2025-07-19 11:38:47
956648,廓尔喀刀（★） | 表面淬火 (久经沙场),¥ 1330,2025-07-18,2025-07-19 11:38:47
956648,廓尔喀刀（★） | 表面淬火 (久经沙场),¥ 1609,2025-07-18,2025-07-19 11:38:47
956648,廓尔喀刀（★） | 表面淬火 (久经沙场),¥ 1568,2025-07-18,2025-07-19 11:38:47
769500,锯齿爪刀（★） | 多普勒 (崭新出厂),¥ 16350,2025-07-18,2025-07-19 11:38:55
769500,锯齿爪刀（★） | 多普勒 (崭新出厂),¥ 11800,2025-07-18,2025-07-19 11:38:55
769500,锯齿爪刀（★） | 多普勒 (崭新出厂),¥ 26800,2025-07-18,2025-07-19 11:38:55
769500,锯齿爪刀（★） | 多普勒 (崭新出厂),¥ 11200,2025-07-18,2025-07-19 11:38:55
769500,锯齿爪刀（★） | 多普勒 (崭新出厂),¥ 10888,2025-07-18,2025-07-19 11:38:55
769500,锯齿爪刀（★） | 多普勒 (崭新出厂),¥ 11000,2025-07-17,2025-07-19 11:38:55
769500,锯齿爪刀（★） | 多普勒 (崭新出厂),¥ 15488,2025-07-17,2025-07-19 11:38:55
769500,锯齿爪刀（★） | 多普勒 (崭新出厂),¥ 10600,2025-07-17,2025-07-19 11:38:55
769500,锯齿爪刀（★） | 多普勒 (崭新出厂),¥ 11390,2025-07-16,2025-07-19 11:38:55
769500,锯齿爪刀（★） | 多普勒 (崭新出厂),¥ 11430,2025-07-16,2025-07-19 11:38:55
43110,M9 刺刀（★） | 渐变大理石 (崭新出厂),¥ 11924,2025-07-18,2025-07-19 11:39:02
43110,M9 刺刀（★） | 渐变大理石 (崭新出厂),¥ 11888,2025-07-18,2025-07-19 11:39:02
43110,M9 刺刀（★） | 渐变大理石 (崭新出厂),¥ 11778.5,2025-07-18,2025-07-19 11:39:02
43110,M9 刺刀（★） | 渐变大理石 (崭新出厂),¥ 11570,2025-07-18,2025-07-19 11:39:02
43110,M9 刺刀（★） | 渐变大理石 (崭新出厂),¥ 11290,2025-07-17,2025-07-19 11:39:02
43110,M9 刺刀（★） | 渐变大理石 (崭新出厂),¥ 11280,2025-07-17,2025-07-19 11:39:02
43110,M9 刺刀（★） | 渐变大理石 (崭新出厂),¥ 11190,2025-07-17,2025-07-19 11:39:02
43110,M9 刺刀（★） | 渐变大理石 (崭新出厂),¥ 11105.82,2025-07-17,2025-07-19 11:39:02
43110,M9 刺刀（★） | 渐变大理石 (崭新出厂),¥ 11296.5,2025-07-17,2025-07-19 11:39:02
42556,蝴蝶刀（★） | 渐变之色 (崭新出厂),¥ 37850,2025-07-19,2025-07-19 11:39:10
42556,蝴蝶刀（★） | 渐变之色 (崭新出厂),¥ 37288,2025-07-18,2025-07-19 11:39:10
42556,蝴蝶刀（★） | 渐变之色 (崭新出厂),¥ 38500,2025-07-18,2025-07-19 11:39:10
42556,蝴蝶刀（★） | 渐变之色 (崭新出厂),¥ 36000,2025-07-18,2025-07-19 11:39:10
42556,蝴蝶刀（★） | 渐变之色 (崭新出厂),¥ 33500,2025-07-18,2025-07-19 11:39:10
42556,蝴蝶刀（★） | 渐变之色 (崭新出厂),¥ 32000,2025-07-18,2025-07-19 11:39:10
42556,蝴蝶刀（★） | 渐变之色 (崭新出厂),¥ 33750,2025-07-18,2025-07-19 11:39:10
42556,蝴蝶刀（★） | 渐变之色 (崭新出厂),¥ 37800,2025-07-18,2025-07-19 11:39:10
42556,蝴蝶刀（★） | 渐变之色 (崭新出厂),¥ 34500,2025-07-17,2025-07-19 11:39:10
42556,蝴蝶刀（★） | 渐变之色 (崭新出厂),¥ 32999.5,2025-07-17,2025-07-19 11:39:10
42530,蝴蝶刀（★）,¥ 20500,2025-07-18,2025-07-19 11:39:18
42530,蝴蝶刀（★）,¥ 20749.5,2025-07-18,2025-07-19 11:39:18
42530,蝴蝶刀（★）,¥ 20750,2025-07-18,2025-07-19 11:39:18
42530,蝴蝶刀（★）,¥ 20745,2025-07-18,2025-07-19 11:39:18
42530,蝴蝶刀（★）,¥ 20780,2025-07-18,2025-07-19 11:39:18
42530,蝴蝶刀（★）,¥ 20800,2025-07-18,2025-07-19 11:39:18
42530,蝴蝶刀（★）,¥ 20300,2025-07-18,2025-07-19 11:39:18
42530,蝴蝶刀（★）,¥ 20787,2025-07-18,2025-07-19 11:39:18
42530,蝴蝶刀（★）,¥ 20777,2025-07-18,2025-07-19 11:39:18
42555,蝴蝶刀（★） | 多普勒 (崭新出厂),¥ 101000,2025-07-19,2025-07-19 11:39:27
42555,蝴蝶刀（★） | 多普勒 (崭新出厂),¥ 69030,2025-07-18,2025-07-19 11:39:27
42555,蝴蝶刀（★） | 多普勒 (崭新出厂),¥ 39800,2025-07-18,2025-07-19 11:39:27
42555,蝴蝶刀（★） | 多普勒 (崭新出厂),¥ 136500,2025-07-18,2025-07-19 11:39:27
42555,蝴蝶刀（★） | 多普勒 (崭新出厂),¥ 29199.5,2025-07-18,2025-07-19 11:39:27
42555,蝴蝶刀（★） | 多普勒 (崭新出厂),¥ 67800,2025-07-17,2025-07-19 11:39:27
42555,蝴蝶刀（★） | 多普勒 (崭新出厂),¥ 37500,2025-07-17,2025-07-19 11:39:27
42555,蝴蝶刀（★） | 多普勒 (崭新出厂),¥ 139888,2025-07-16,2025-07-19 11:39:27
42555,蝴蝶刀（★） | 多普勒 (崭新出厂),¥ 128990,2025-07-16,2025-07-19 11:39:27
42555,蝴蝶刀（★） | 多普勒 (崭新出厂),¥ 40500,2025-07-15,2025-07-19 11:39:27
1115642,骷髅匕首（★） | 多普勒 (崭新出厂),¥ 10600,2025-07-19,2025-07-19 11:39:41
1115642,骷髅匕首（★） | 多普勒 (崭新出厂),¥ 11275,2025-07-19,2025-07-19 11:39:41
1115642,骷髅匕首（★） | 多普勒 (崭新出厂),¥ 30000,2025-07-19,2025-07-19 11:39:41
1115642,骷髅匕首（★） | 多普勒 (崭新出厂),¥ 11900,2025-07-19,2025-07-19 11:39:41
1115642,骷髅匕首（★） | 多普勒 (崭新出厂),¥ 11500,2025-07-19,2025-07-19 11:39:41
1115642,骷髅匕首（★） | 多普勒 (崭新出厂),¥ 17500,2025-07-18,2025-07-19 11:39:41
1115642,骷髅匕首（★） | 多普勒 (崭新出厂),¥ 10587,2025-07-18,2025-07-19 11:39:41
1115642,骷髅匕首（★） | 多普勒 (崭新出厂),¥ 30297.5,2025-07-18,2025-07-19 11:39:41
1115642,骷髅匕首（★） | 多普勒 (崭新出厂),¥ 50486.5,2025-07-18,2025-07-19 11:39:41
1115642,骷髅匕首（★） | 多普勒 (崭新出厂),¥ 11800,2025-07-18,2025-07-19 11:39:41
769518,锯齿爪刀（★） | 外表生锈 (战痕累累),¥ 2850,2025-07-19,2025-07-19 11:39:55
769518,锯齿爪刀（★） | 外表生锈 (战痕累累),¥ 2885.5,2025-07-19,2025-07-19 11:39:55
769518,锯齿爪刀（★） | 外表生锈 (战痕累累),¥ 2888,2025-07-18,2025-07-19 11:39:55
769518,锯齿爪刀（★） | 外表生锈 (战痕累累),¥ 2887,2025-07-18,2025-07-19 11:39:55
769518,锯齿爪刀（★） | 外表生锈 (战痕累累),¥ 2886.5,2025-07-18,2025-07-19 11:39:55
769518,锯齿爪刀（★） | 外表生锈 (战痕累累),¥ 2880,2025-07-17,2025-07-19 11:39:55
769518,锯齿爪刀（★） | 外表生锈 (战痕累累),¥ 2870,2025-07-17,2025-07-19 11:39:55
769518,锯齿爪刀（★） | 外表生锈 (战痕累累),¥ 2860,2025-07-17,2025-07-19 11:39:55
769518,锯齿爪刀（★） | 外表生锈 (战痕累累),¥ 2888,2025-07-17,2025-07-19 11:39:55
769518,锯齿爪刀（★） | 外表生锈 (战痕累累),¥ 2946,2025-07-16,2025-07-19 11:39:55
43094,M9 刺刀（★） | 森林 DDPAT (战痕累累),¥ 3799.5,2025-07-18,2025-07-19 11:40:01
43094,M9 刺刀（★） | 森林 DDPAT (战痕累累),¥ 3860,2025-07-14,2025-07-19 11:40:01
43094,M9 刺刀（★） | 森林 DDPAT (战痕累累),¥ 4100,2025-07-14,2025-07-19 11:40:01
43094,M9 刺刀（★） | 森林 DDPAT (战痕累累),¥ 4100,2025-07-13,2025-07-19 11:40:01
43094,M9 刺刀（★） | 森林 DDPAT (战痕累累),¥ 3660,2025-07-12,2025-07-19 11:40:01
43094,M9 刺刀（★） | 森林 DDPAT (战痕累累),¥ 3990,2025-07-11,2025-07-19 11:40:01
43094,M9 刺刀（★） | 森林 DDPAT (战痕累累),¥ 3989,2025-07-09,2025-07-19 11:40:01
43094,M9 刺刀（★） | 森林 DDPAT (战痕累累),¥ 3980,2025-07-09,2025-07-19 11:40:01
43094,M9 刺刀（★） | 森林 DDPAT (战痕累累),¥ 3840,2025-07-08,2025-07-19 11:40:01
43094,M9 刺刀（★） | 森林 DDPAT (战痕累累),¥ 3770,2025-07-08,2025-07-19 11:40:01
956684,廓尔喀刀（★） | 表面淬火 (破损不堪),¥ 2800,2025-07-19,2025-07-19 11:40:07
956684,廓尔喀刀（★） | 表面淬火 (破损不堪),¥ 1314,2025-07-19,2025-07-19 11:40:07
956684,廓尔喀刀（★） | 表面淬火 (破损不堪),¥ 1443,2025-07-19,2025-07-19 11:40:07
956684,廓尔喀刀（★） | 表面淬火 (破损不堪),¥ 1325,2025-07-18,2025-07-19 11:40:07
956684,廓尔喀刀（★） | 表面淬火 (破损不堪),¥ 1300,2025-07-18,2025-07-19 11:40:07
956684,廓尔喀刀（★） | 表面淬火 (破损不堪),¥ 1264,2025-07-18,2025-07-19 11:40:07
956684,廓尔喀刀（★） | 表面淬火 (破损不堪),¥ 1250,2025-07-18,2025-07-19 11:40:07
956684,廓尔喀刀（★） | 表面淬火 (破损不堪),¥ 1267,2025-07-18,2025-07-19 11:40:07
956684,廓尔喀刀（★） | 表面淬火 (破损不堪),¥ 1200,2025-07-18,2025-07-19 11:40:07
956684,廓尔喀刀（★） | 表面淬火 (破损不堪),¥ 1313,2025-07-17,2025-07-19 11:40:07
42731,折叠刀（★） | 自由之手 (久经沙场),¥ 1530,2025-07-19,2025-07-19 11:40:14
42731,折叠刀（★） | 自由之手 (久经沙场),¥ 1490.5,2025-07-19,2025-07-19 11:40:14
42731,折叠刀（★） | 自由之手 (久经沙场),¥ 1505,2025-07-18,2025-07-19 11:40:14
42731,折叠刀（★） | 自由之手 (久经沙场),¥ 1485,2025-07-18,2025-07-19 11:40:14
42731,折叠刀（★） | 自由之手 (久经沙场),¥ 1535,2025-07-17,2025-07-19 11:40:14
42731,折叠刀（★） | 自由之手 (久经沙场),¥ 1500,2025-07-16,2025-07-19 11:40:14
42731,折叠刀（★） | 自由之手 (久经沙场),¥ 1500,2025-07-15,2025-07-19 11:40:14
42731,折叠刀（★） | 自由之手 (久经沙场),¥ 1497,2025-07-15,2025-07-19 11:40:14
42731,折叠刀（★） | 自由之手 (久经沙场),¥ 1570,2025-07-15,2025-07-19 11:40:14
42731,折叠刀（★） | 自由之手 (久经沙场),¥ 1539,2025-07-15,2025-07-19 11:40:14
776716,骷髅匕首（★） | 渐变之色 (崭新出厂),¥ 9900,2025-07-19,2025-07-19 11:40:22
776716,骷髅匕首（★） | 渐变之色 (崭新出厂),¥ 9300,2025-07-19,2025-07-19 11:40:22
776716,骷髅匕首（★） | 渐变之色 (崭新出厂),¥ 9480,2025-07-19,2025-07-19 11:40:22
776716,骷髅匕首（★） | 渐变之色 (崭新出厂),¥ 9399,2025-07-18,2025-07-19 11:40:22
776716,骷髅匕首（★） | 渐变之色 (崭新出厂),¥ 9500,2025-07-18,2025-07-19 11:40:22
776716,骷髅匕首（★） | 渐变之色 (崭新出厂),¥ 9395,2025-07-18,2025-07-19 11:40:22
776716,骷髅匕首（★） | 渐变之色 (崭新出厂),¥ 9300,2025-07-18,2025-07-19 11:40:22
776716,骷髅匕首（★） | 渐变之色 (崭新出厂),¥ 9280,2025-07-18,2025-07-19 11:40:22
776716,骷髅匕首（★） | 渐变之色 (崭新出厂),¥ 9200,2025-07-18,2025-07-19 11:40:22
42402,刺刀（★） | 伽玛多普勒 (崭新出厂),¥ 8100,2025-07-18,2025-07-19 11:40:43
42402,刺刀（★） | 伽玛多普勒 (崭新出厂),¥ 7700,2025-07-18,2025-07-19 11:40:43
42402,刺刀（★） | 伽玛多普勒 (崭新出厂),¥ 7777,2025-07-18,2025-07-19 11:40:43
42402,刺刀（★） | 伽玛多普勒 (崭新出厂),¥ 7680,2025-07-18,2025-07-19 11:40:43
42402,刺刀（★） | 伽玛多普勒 (崭新出厂),¥ 27500,2025-07-17,2025-07-19 11:40:43
42402,刺刀（★） | 伽玛多普勒 (崭新出厂),¥ 6900,2025-07-17,2025-07-19 11:40:43
42402,刺刀（★） | 伽玛多普勒 (崭新出厂),¥ 7900,2025-07-16,2025-07-19 11:40:43
42402,刺刀（★） | 伽玛多普勒 (崭新出厂),¥ 8020,2025-07-16,2025-07-19 11:40:43
42402,刺刀（★） | 伽玛多普勒 (崭新出厂),¥ 8588,2025-07-16,2025-07-19 11:40:43
42402,刺刀（★） | 伽玛多普勒 (崭新出厂),¥ 29500,2025-07-15,2025-07-19 11:40:43
760335,锯齿爪刀（★） | 表面淬火 (略有磨损),¥ 4750,2025-07-18,2025-07-19 11:40:49
760335,锯齿爪刀（★） | 表面淬火 (略有磨损),¥ 15500,2025-07-18,2025-07-19 11:40:49
760335,锯齿爪刀（★） | 表面淬火 (略有磨损),¥ 5300,2025-07-17,2025-07-19 11:40:49
760335,锯齿爪刀（★） | 表面淬火 (略有磨损),¥ 6100,2025-07-16,2025-07-19 11:40:49
760335,锯齿爪刀（★） | 表面淬火 (略有磨损),¥ 10000,2025-07-16,2025-07-19 11:40:49
760335,锯齿爪刀（★） | 表面淬火 (略有磨损),¥ 12000,2025-07-15,2025-07-19 11:40:49
760335,锯齿爪刀（★） | 表面淬火 (略有磨损),¥ 4850,2025-07-14,2025-07-19 11:40:49
760335,锯齿爪刀（★） | 表面淬火 (略有磨损),¥ 5300,2025-07-13,2025-07-19 11:40:49
760335,锯齿爪刀（★） | 表面淬火 (略有磨损),¥ 4950,2025-07-13,2025-07-19 11:40:49
760335,锯齿爪刀（★） | 表面淬火 (略有磨损),¥ 5150,2025-07-13,2025-07-19 11:40:49
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9198,2025-07-18,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9000,2025-07-17,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9070,2025-07-17,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9400,2025-07-16,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9590,2025-07-16,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9888,2025-07-16,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9639.9,2025-07-15,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9650,2025-07-15,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9799,2025-07-15,2025-07-19 11:40:57
42552,蝴蝶刀（★） | 大马士革钢 (久经沙场),¥ 9555,2025-07-15,2025-07-19 11:40:57
